tile,route,fold,n_cross_fold_pairs,sum_overlap_m2,capped_overlap_m2
O2021_82_21_1_0004_00002040_3000_6000.tif,82-21,1,10,28900.0,10000.0
O2021_82_21_1_0004_00002040_3000_7000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_3000_8000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_4000_0.tif,82-21,1,10,27900.0,10000.0
O2021_82_21_1_0004_00002040_4000_1000.tif,82-21,1,10,25800.0,10000.0
O2021_82_21_1_0004_00002040_4000_2000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_4000_3000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_4000_4000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_4000_5000.tif,82-21,1,10,24600.0,10000.0
O2021_82_21_1_0004_00002040_4000_6000.tif,82-21,1,10,28900.0,10000.0
O2021_82_21_1_0004_00002040_4000_7000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_4000_8000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_5000_0.tif,82-21,1,10,27900.0,10000.0
O2021_82_21_1_0004_00002040_5000_1000.tif,82-21,1,10,25800.0,10000.0
O2021_82_21_1_0004_00002040_5000_2000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_5000_3000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_5000_4000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_5000_5000.tif,82-21,1,10,24600.0,10000.0
O2021_82_21_1_0004_00002040_5000_6000.tif,82-21,1,10,28900.0,10000.0
O2021_82_21_1_0004_00002040_5000_7000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_5000_8000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_6000_0.tif,82-21,1,10,27900.0,10000.0
O2021_82_21_1_0004_00002040_6000_1000.tif,82-21,1,10,25800.0,10000.0
O2021_82_21_1_0004_00002040_6000_2000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_6000_3000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_6000_4000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_6000_5000.tif,82-21,1,10,24600.0,10000.0
O2021_82_21_1_0004_00002040_6000_6000.tif,82-21,1,10,28900.0,10000.0
O2021_82_21_1_0004_00002040_6000_7000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_6000_8000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_7000_0.tif,82-21,1,10,27900.0,10000.0
O2021_82_21_1_0004_00002040_7000_1000.tif,82-21,1,10,25800.0,10000.0
O2021_82_21_1_0004_00002040_7000_2000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_7000_3000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_7000_4000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_7000_5000.tif,82-21,1,10,24600.0,10000.0
O2021_82_21_1_0004_00002040_7000_6000.tif,82-21,1,10,28900.0,10000.0
O2021_82_21_1_0004_00002040_7000_7000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_7000_8000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_8000_0.tif,82-21,1,10,27900.0,10000.0
O2021_82_21_1_0004_00002040_8000_1000.tif,82-21,1,10,25800.0,10000.0
O2021_82_21_1_0004_00002040_8000_2000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_8000_3000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_8000_4000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_8000_5000.tif,82-21,1,10,24600.0,10000.0
O2021_82_21_1_0004_00002040_8000_6000.tif,82-21,1,10,28900.0,10000.0
O2021_82_21_1_0004_00002040_8000_7000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_8000_8000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0004_00002040_9000_0.tif,82-21,1,15,34634.0,10000.0
O2021_82_21_1_0004_00002040_9000_1000.tif,82-21,1,15,33690.0,10000.0
O2021_82_21_1_0004_00002040_9000_2000.tif,82-21,1,12,26700.0,10000.0
O2021_82_21_1_0004_00002040_9000_3000.tif,82-21,1,12,26700.0,10000.0
O2021_82_21_1_0004_00002040_9000_4000.tif,82-21,1,12,26700.0,10000.0
O2021_82_21_1_0004_00002040_9000_5000.tif,82-21,1,15,33604.0,10000.0
O2021_82_21_1_0004_00002040_9000_6000.tif,82-21,1,15,37711.0,10000.0
O2021_82_21_1_0004_00002040_9000_7000.tif,82-21,1,11,24296.0,10000.0
O2021_82_21_1_0004_00002040_9000_8000.tif,82-21,1,10,25670.0,10000.0
O2021_82_21_1_0005_00001868_0_0.tif,82-21,1,20,50200.0,10000.0
O2021_82_21_1_0005_00001868_0_1000.tif,82-21,1,20,47100.0,10000.0
O2021_82_21_1_0005_00001868_0_2000.tif,82-21,1,16,40000.0,10000.0
O2021_82_21_1_0005_00001868_0_3000.tif,82-21,1,16,40000.0,10000.0
O2021_82_21_1_0005_00001868_0_4000.tif,82-21,1,16,40000.0,10000.0
O2021_82_21_1_0005_00001868_0_5000.tif,82-21,1,20,54000.0,10000.0
O2021_82_21_1_0005_00001868_0_6000.tif,82-21,1,20,53400.0,10000.0
O2021_82_21_1_0005_00001868_0_7000.tif,82-21,1,14,31700.0,10000.0
O2021_82_21_1_0005_00001868_0_8000.tif,82-21,1,12,37100.0,10000.0
O2021_82_21_1_0005_00001868_10000_0.tif,82-21,1,10,21200.0,10000.0
O2021_82_21_1_0005_00001868_10000_1000.tif,82-21,1,10,22400.0,10000.0
O2021_82_21_1_0005_00001868_10000_2000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_10000_3000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_10000_4000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_10000_5000.tif,82-21,1,10,28300.0,10000.0
O2021_82_21_1_0005_00001868_10000_6000.tif,82-21,1,10,25600.0,10000.0
O2021_82_21_1_0005_00001868_10000_7000.tif,82-21,1,6,11700.0,10000.0
O2021_82_21_1_0005_00001868_10000_8000.tif,82-21,1,4,17100.0,10000.0
O2021_82_21_1_0005_00001868_1000_0.tif,82-21,1,20,50200.0,10000.0
O2021_82_21_1_0005_00001868_1000_1000.tif,82-21,1,20,47100.0,10000.0
O2021_82_21_1_0005_00001868_1000_2000.tif,82-21,1,16,40000.0,10000.0
O2021_82_21_1_0005_00001868_1000_3000.tif,82-21,1,16,40000.0,10000.0
O2021_82_21_1_0005_00001868_1000_4000.tif,82-21,1,16,40000.0,10000.0
O2021_82_21_1_0005_00001868_1000_5000.tif,82-21,1,20,54000.0,10000.0
O2021_82_21_1_0005_00001868_1000_6000.tif,82-21,1,20,53400.0,10000.0
O2021_82_21_1_0005_00001868_1000_7000.tif,82-21,1,14,31700.0,10000.0
O2021_82_21_1_0005_00001868_1000_8000.tif,82-21,1,12,37100.0,10000.0
O2021_82_21_1_0005_00001868_11000_0.tif,82-21,1,10,21200.0,10000.0
O2021_82_21_1_0005_00001868_11000_1000.tif,82-21,1,10,22400.0,10000.0
O2021_82_21_1_0005_00001868_11000_2000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_11000_3000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_11000_4000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_11000_5000.tif,82-21,1,10,28300.0,10000.0
O2021_82_21_1_0005_00001868_11000_6000.tif,82-21,1,10,25600.0,10000.0
O2021_82_21_1_0005_00001868_11000_7000.tif,82-21,1,6,11700.0,10000.0
O2021_82_21_1_0005_00001868_11000_8000.tif,82-21,1,4,17100.0,10000.0
O2021_82_21_1_0005_00001868_2000_0.tif,82-21,1,15,26630.0,10000.0
O2021_82_21_1_0005_00001868_2000_1000.tif,82-21,1,15,26993.0,10000.0
O2021_82_21_1_0005_00001868_2000_2000.tif,82-21,1,12,23700.0,10000.0
O2021_82_21_1_0005_00001868_2000_3000.tif,82-21,1,12,23700.0,10000.0
O2021_82_21_1_0005_00001868_2000_4000.tif,82-21,1,12,23700.0,10000.0
O2021_82_21_1_0005_00001868_2000_5000.tif,82-21,1,15,32912.0,10000.0
O2021_82_21_1_0005_00001868_2000_6000.tif,82-21,1,15,30460.0,10000.0
O2021_82_21_1_0005_00001868_2000_7000.tif,82-21,1,10,15000.0,10000.0
O2021_82_21_1_0005_00001868_2000_8000.tif,82-21,1,8,20400.0,10000.0
O2021_82_21_1_0005_00001868_3000_0.tif,82-21,1,10,21200.0,10000.0
O2021_82_21_1_0005_00001868_3000_1000.tif,82-21,1,10,22400.0,10000.0
O2021_82_21_1_0005_00001868_3000_2000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_3000_3000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_3000_4000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_3000_5000.tif,82-21,1,10,28300.0,10000.0
O2021_82_21_1_0005_00001868_3000_6000.tif,82-21,1,10,25600.0,10000.0
O2021_82_21_1_0005_00001868_3000_7000.tif,82-21,1,6,11700.0,10000.0
O2021_82_21_1_0005_00001868_3000_8000.tif,82-21,1,4,17100.0,10000.0
O2021_82_21_1_0005_00001868_4000_0.tif,82-21,1,10,21200.0,10000.0
O2021_82_21_1_0005_00001868_4000_1000.tif,82-21,1,10,22400.0,10000.0
O2021_82_21_1_0005_00001868_4000_2000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_4000_3000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_4000_4000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_4000_5000.tif,82-21,1,10,28300.0,10000.0
O2021_82_21_1_0005_00001868_4000_6000.tif,82-21,1,10,25600.0,10000.0
O2021_82_21_1_0005_00001868_4000_7000.tif,82-21,1,6,11700.0,10000.0
O2021_82_21_1_0005_00001868_4000_8000.tif,82-21,1,4,17100.0,10000.0
O2021_82_21_1_0005_00001868_5000_0.tif,82-21,1,10,21200.0,10000.0
O2021_82_21_1_0005_00001868_5000_1000.tif,82-21,1,10,22400.0,10000.0
O2021_82_21_1_0005_00001868_5000_2000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_5000_3000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_5000_4000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_5000_5000.tif,82-21,1,10,28300.0,10000.0
O2021_82_21_1_0005_00001868_5000_6000.tif,82-21,1,10,25600.0,10000.0
O2021_82_21_1_0005_00001868_5000_7000.tif,82-21,1,6,11700.0,10000.0
O2021_82_21_1_0005_00001868_5000_8000.tif,82-21,1,4,17100.0,10000.0
O2021_82_21_1_0005_00001868_6000_0.tif,82-21,1,10,21200.0,10000.0
O2021_82_21_1_0005_00001868_6000_1000.tif,82-21,1,10,22400.0,10000.0
O2021_82_21_1_0005_00001868_6000_2000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_6000_3000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_6000_4000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_6000_5000.tif,82-21,1,10,28300.0,10000.0
O2021_82_21_1_0005_00001868_6000_6000.tif,82-21,1,10,25600.0,10000.0
O2021_82_21_1_0005_00001868_6000_7000.tif,82-21,1,6,11700.0,10000.0
O2021_82_21_1_0005_00001868_6000_8000.tif,82-21,1,4,17100.0,10000.0
O2021_82_21_1_0005_00001868_7000_0.tif,82-21,1,10,21200.0,10000.0
O2021_82_21_1_0005_00001868_7000_1000.tif,82-21,1,10,22400.0,10000.0
O2021_82_21_1_0005_00001868_7000_2000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_7000_3000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_7000_4000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_7000_5000.tif,82-21,1,10,28300.0,10000.0
O2021_82_21_1_0005_00001868_7000_6000.tif,82-21,1,10,25600.0,10000.0
O2021_82_21_1_0005_00001868_7000_7000.tif,82-21,1,6,11700.0,10000.0
O2021_82_21_1_0005_00001868_7000_8000.tif,82-21,1,4,17100.0,10000.0
O2021_82_21_1_0005_00001868_8000_0.tif,82-21,1,10,21200.0,10000.0
O2021_82_21_1_0005_00001868_8000_1000.tif,82-21,1,10,22400.0,10000.0
O2021_82_21_1_0005_00001868_8000_2000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_8000_3000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_8000_4000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_8000_5000.tif,82-21,1,10,28300.0,10000.0
O2021_82_21_1_0005_00001868_8000_6000.tif,82-21,1,10,25600.0,10000.0
O2021_82_21_1_0005_00001868_8000_7000.tif,82-21,1,6,11700.0,10000.0
O2021_82_21_1_0005_00001868_8000_8000.tif,82-21,1,4,17100.0,10000.0
O2021_82_21_1_0005_00001868_9000_0.tif,82-21,1,10,21200.0,10000.0
O2021_82_21_1_0005_00001868_9000_1000.tif,82-21,1,10,22400.0,10000.0
O2021_82_21_1_0005_00001868_9000_2000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_9000_3000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_9000_4000.tif,82-21,1,8,20000.0,10000.0
O2021_82_21_1_0005_00001868_9000_5000.tif,82-21,1,10,28300.0,10000.0
O2021_82_21_1_0005_00001868_9000_6000.tif,82-21,1,10,25600.0,10000.0
O2021_82_21_1_0005_00001868_9000_7000.tif,82-21,1,6,11700.0,10000.0
O2021_82_21_1_0005_00001868_9000_8000.tif,82-21,1,4,17100.0,10000.0
O2021_82_21_1_0005_00001869_0_0.tif,82-21,1,22,58200.0,10000.0
O2021_82_21_1_0005_00001869_0_1000.tif,82-21,1,16,34700.0,10000.0
O2021_82_21_1_0005_00001869_0_2000.tif,82-21,1,14,35700.0,10000.0
O2021_82_21_1_0005_00001869_10000_0.tif,82-21,1,10,28200.0,10000.0
O2021_82_21_1_0005_00001869_10000_1000.tif,82-21,1,6,14300.0,10000.0
O2021_82_21_1_0005_00001869_10000_2000.tif,82-21,1,6,15700.0,10000.0
O2021_82_21_1_0005_00001869_1000_0.tif,82-21,1,22,58200.0,10000.0
O2021_82_21_1_0005_00001869_1000_1000.tif,82-21,1,16,34700.0,10000.0
O2021_82_21_1_0005_00001869_1000_2000.tif,82-21,1,14,35700.0,10000.0
O2021_82_21_1_0005_00001869_11000_0.tif,82-21,1,10,28200.0,10000.0
O2021_82_21_1_0005_00001869_11000_1000.tif,82-21,1,6,14300.0,10000.0
O2021_82_21_1_0005_00001869_11000_2000.tif,82-21,1,6,15700.0,10000.0
O2021_82_21_1_0005_00001869_2000_0.tif,82-21,1,16,33800.0,10000.0
O2021_82_21_1_0005_00001869_2000_1000.tif,82-21,1,11,17884.0,10000.0
O2021_82_21_1_0005_00001869_2000_2000.tif,82-21,1,10,19200.0,10000.0
O2021_82_21_1_0005_00001869_3000_0.tif,82-21,1,10,28200.0,10000.0
O2021_82_21_1_0005_00001869_3000_1000.tif,82-21,1,6,14300.0,10000.0
O2021_82_21_1_0005_00001869_3000_2000.tif,82-21,1,6,15700.0,10000.0
O2021_82_21_1_0005_00001869_4000_0.tif,82-21,1,10,28200.0,10000.0
O2021_82_21_1_0005_00001869_4000_1000.tif,82-21,1,6,14300.0,10000.0
O2021_82_21_1_0005_00001869_4000_2000.tif,82-21,1,6,15700.0,10000.0
O2021_82_21_1_0005_00001869_5000_0.tif,82-21,1,10,28200.0,10000.0
O2021_82_21_1_0005_00001869_5000_1000.tif,82-21,1,6,14300.0,10000.0
O2021_82_21_1_0005_00001869_5000_2000.tif,82-21,1,6,15700.0,10000.0
O2021_82_21_1_0005_00001869_6000_0.tif,82-21,1,10,28200.0,10000.0
O2021_82_21_1_0005_00001869_6000_1000.tif,82-21,1,6,14300.0,10000.0
O2021_82_21_1_0005_00001869_6000_2000.tif,82-21,1,6,15700.0,10000.0
O2021_82_21_1_0005_00001869_7000_0.tif,82-21,1,10,28200.0,10000.0
O2021_82_21_1_0005_00001869_7000_1000.tif,82-21,1,6,14300.0,10000.0
O2021_82_21_1_0005_00001869_7000_2000.tif,82-21,1,6,15700.0,10000.0
O2021_82_21_1_0005_00001869_8000_0.tif,82-21,1,10,28200.0,10000.0
O2021_82_21_1_0005_00001869_8000_1000.tif,82-21,1,6,14300.0,10000.0
O2021_82_21_1_0005_00001869_8000_2000.tif,82-21,1,6,15700.0,10000.0
O2021_82_21_1_0005_00001869_9000_0.tif,82-21,1,10,28200.0,10000.0
O2021_82_21_1_0005_00001869_9000_1000.tif,82-21,1,6,14300.0,10000.0
O2021_82_21_1_0005_00001869_9000_2000.tif,82-21,1,6,15700.0,10000.0
O2023_84_40_1_0125_00092541_1000_6000.tif,84-40,0,5,20581.0,10000.0
O2023_84_40_1_0125_00092541_1000_7000.tif,84-40,0,7,21600.0,10000.0
O2023_84_40_1_0125_00092544_0_5000.tif,84-40,0,9,17872.0,10000.0
O2023_84_40_1_0125_00092544_0_6000.tif,84-40,0,10,33000.0,10000.0
O2023_84_40_1_0125_00092544_0_7000.tif,84-40,0,10,30800.0,10000.0
O2023_84_40_1_0125_00092544_1000_3000.tif,84-40,0,7,21264.0,10000.0
O2023_84_40_1_0125_00092544_1000_4000.tif,84-40,0,8,25100.0,10000.0
O2023_84_40_1_0125_00092544_1000_5000.tif,84-40,0,10,26600.0,10000.0
O2023_84_40_1_0125_00092544_1000_6000.tif,84-40,0,10,41428.0,10000.0
O2023_84_40_1_0125_00092544_1000_7000.tif,84-40,0,10,38700.0,10000.0
O2023_84_40_1_0125_00092544_2000_4000.tif,84-40,0,4,5300.0,5300.0
O2023_84_40_1_0125_00092544_2000_5000.tif,84-40,0,5,5624.0,5624.0
O2023_84_40_1_0125_00092544_2000_6000.tif,84-40,0,5,8654.0,8654.0
O2023_84_40_1_0125_00092544_2000_7000.tif,84-40,0,5,8016.0,8016.0
O2023_84_40_1_0125_00092547_0_2000.tif,84-40,0,11,21894.0,10000.0
O2023_84_40_1_0125_00092547_0_3000.tif,84-40,0,12,30200.0,10000.0
O2023_84_40_1_0125_00092547_0_4000.tif,84-40,0,8,20000.0,10000.0
O2023_84_40_1_0125_00092547_0_5000.tif,84-40,0,10,20700.0,10000.0
O2023_84_40_1_0125_00092547_0_6000.tif,84-40,0,10,33500.0,10000.0
O2023_84_40_1_0125_00092547_0_7000.tif,84-40,0,10,31400.0,10000.0
O2023_84_40_1_0125_00092547_1000_0.tif,84-40,0,7,21753.0,10000.0
O2023_84_40_1_0125_00092547_1000_1000.tif,84-40,0,8,25100.0,10000.0
O2023_84_40_1_0125_00092547_1000_2000.tif,84-40,0,12,30103.0,10000.0
O2023_84_40_1_0125_00092547_1000_3000.tif,84-40,0,12,37950.0,10000.0
O2023_84_40_1_0125_00092547_1000_4000.tif,84-40,0,8,25200.0,10000.0
O2023_84_40_1_0125_00092547_1000_5000.tif,84-40,0,10,26082.0,10000.0
O2023_84_40_1_0125_00092547_1000_6000.tif,84-40,0,10,42210.0,10000.0
O2023_84_40_1_0125_00092547_1000_7000.tif,84-40,0,10,39564.0,10000.0
O2023_84_40_1_0125_00092547_2000_1000.tif,84-40,0,4,5700.0,5700.0
O2023_84_40_1_0125_00092547_2000_2000.tif,84-40,0,6,6854.0,6854.0
O2023_84_40_1_0125_00092547_2000_3000.tif,84-40,0,6,8458.0,8458.0
O2023_84_40_1_0125_00092547_2000_4000.tif,84-40,0,4,5500.0,5500.0
O2023_84_40_1_0125_00092547_2000_5000.tif,84-40,0,5,5696.0,5696.0
O2023_84_40_1_0125_00092547_2000_6000.tif,84-40,0,5,9061.0,9061.0
O2023_84_40_1_0125_00092547_2000_7000.tif,84-40,0,5,8410.0,8410.0
O2023_84_40_1_0125_00092551_0_0.tif,84-40,0,12,25200.0,10000.0
O2023_84_40_1_0125_00092551_0_1000.tif,84-40,0,8,20000.0,10000.0
O2023_84_40_1_0125_00092551_0_2000.tif,84-40,0,10,23200.0,10000.0
O2023_84_40_1_0125_00092551_0_3000.tif,84-40,0,10,31000.0,10000.0
O2023_84_40_1_0125_00092551_0_4000.tif,84-40,0,8,20000.0,10000.0
O2023_84_40_1_0125_00092551_0_5000.tif,84-40,0,6,13392.0,10000.0
O2023_84_40_1_0125_00092551_1000_0.tif,84-40,0,12,31700.0,10000.0
O2023_84_40_1_0125_00092551_1000_1000.tif,84-40,0,8,25200.0,10000.0
O2023_84_40_1_0125_00092551_1000_2000.tif,84-40,0,10,29232.0,10000.0
O2023_84_40_1_0125_00092551_1000_3000.tif,84-40,0,10,39060.0,10000.0
O2023_84_40_1_0125_00092551_1000_4000.tif,84-40,0,8,25200.0,10000.0
O2023_84_40_1_0125_00092551_1000_5000.tif,84-40,0,8,25200.0,10000.0
O2023_84_40_1_0125_00092551_2000_0.tif,84-40,0,6,7260.0,7260.0
O2023_84_40_1_0125_00092551_2000_1000.tif,84-40,0,4,5700.0,5700.0
O2023_84_40_1_0125_00092551_2000_2000.tif,84-40,0,5,6628.0,6628.0
O2023_84_40_1_0125_00092551_2000_3000.tif,84-40,0,5,8596.0,8596.0
O2023_84_40_1_0125_00092551_2000_4000.tif,84-40,0,4,5400.0,5400.0
O2023_84_40_1_0125_00092551_2000_5000.tif,84-40,0,4,5400.0,5400.0
O2023_84_40_1_0125_00092554_0_0.tif,84-40,0,12,25800.0,10000.0
O2023_84_40_1_0125_00092554_0_1000.tif,84-40,0,7,18625.0,10000.0
O2023_84_40_1_0125_00092554_0_2000.tif,84-40,0,4,10240.0,10000.0
O2023_84_40_1_0125_00092554_1000_0.tif,84-40,0,12,32508.0,10000.0
O2023_84_40_1_0125_00092554_1000_1000.tif,84-40,0,8,25200.0,10000.0
O2023_84_40_1_0125_00092554_1000_2000.tif,84-40,0,6,22050.0,10000.0
O2023_84_40_1_0125_00092554_2000_0.tif,84-40,0,6,7856.0,7856.0
O2023_84_40_1_0125_00092554_2000_1000.tif,84-40,0,4,6000.0,6000.0
O2023_84_40_1_0125_00092554_2000_2000.tif,84-40,0,3,5275.0,5275.0
O2023_84_41_1_0124_00164904_8740_7000.tif,84-41,2,4,18040.0,10000.0
O2023_84_41_1_0124_00164907_7000_6000.tif,84-41,2,6,13554.0,10000.0
O2023_84_41_1_0124_00164907_7000_7000.tif,84-41,2,6,16122.0,10000.0
O2023_84_41_1_0124_00164907_8000_4000.tif,84-41,2,6,12750.0,10000.0
O2023_84_41_1_0124_00164907_8000_5000.tif,84-41,2,6,15466.0,10000.0
O2023_84_41_1_0124_00164907_8000_6000.tif,84-41,2,12,25600.0,10000.0
O2023_84_41_1_0124_00164907_8000_7000.tif,84-41,2,12,30400.0,10000.0
O2023_84_41_1_0124_00164907_8750_3000.tif,84-41,2,4,19216.0,10000.0
O2023_84_41_1_0124_00164907_8750_4000.tif,84-41,2,8,20484.0,10000.0
O2023_84_41_1_0124_00164907_8750_5000.tif,84-41,2,8,20000.0,10000.0
O2023_84_41_1_0124_00164907_8750_6000.tif,84-41,2,12,25600.0,10000.0
O2023_84_41_1_0124_00164907_8750_7000.tif,84-41,2,12,30400.0,10000.0
O2023_84_41_1_0124_00164911_7000_2000.tif,84-41,2,2,8614.0,8614.0
O2023_84_41_1_0124_00164911_7000_3000.tif,84-41,2,6,16764.0,10000.0
O2023_84_41_1_0124_00164911_7000_4000.tif,84-41,2,6,12668.0,10000.0
O2023_84_41_1_0124_00164911_7000_5000.tif,84-41,2,4,10900.0,10000.0
O2023_84_41_1_0124_00164911_7000_6000.tif,84-41,2,6,14478.0,10000.0
O2023_84_41_1_0124_00164911_7000_7000.tif,84-41,2,6,17166.0,10000.0
O2023_84_41_1_0124_00164911_8000_1000.tif,84-41,2,5,10700.0,10000.0
O2023_84_41_1_0124_00164911_8000_2000.tif,84-41,2,6,18286.0,10000.0
O2023_84_41_1_0124_00164911_8000_3000.tif,84-41,2,12,31600.0,10000.0
O2023_84_41_1_0124_00164911_8000_4000.tif,84-41,2,12,23400.0,10000.0
O2023_84_41_1_0124_00164911_8000_5000.tif,84-41,2,8,20000.0,10000.0
O2023_84_41_1_0124_00164911_8000_6000.tif,84-41,2,12,26500.0,10000.0
O2023_84_41_1_0124_00164911_8000_7000.tif,84-41,2,12,31300.0,10000.0
O2023_84_41_1_0124_00164911_8740_1000.tif,84-41,2,7,19128.0,10000.0
O2023_84_41_1_0124_00164911_8740_2000.tif,84-41,2,8,20000.0,10000.0
O2023_84_41_1_0124_00164911_8740_3000.tif,84-41,2,12,31600.0,10000.0
O2023_84_41_1_0124_00164911_8740_4000.tif,84-41,2,12,23400.0,10000.0
O2023_84_41_1_0124_00164911_8740_5000.tif,84-41,2,8,20000.0,10000.0
O2023_84_41_1_0124_00164911_8740_6000.tif,84-41,2,12,26500.0,10000.0
O2023_84_41_1_0124_00164911_8740_7000.tif,84-41,2,12,31300.0,10000.0
O2023_84_41_1_0124_00164911_9000_0.tif,84-41,2,4,25528.0,10000.0
O2023_84_41_1_0124_00164914_7000_0.tif,84-41,2,5,18266.0,10000.0
O2023_84_41_1_0124_00164914_7000_1000.tif,84-41,2,4,10700.0,10000.0
O2023_84_41_1_0124_00164914_7000_2000.tif,84-41,2,4,10700.0,10000.0
O2023_84_41_1_0124_00164914_7000_3000.tif,84-41,2,6,17293.0,10000.0
O2023_84_41_1_0124_00164914_7000_4000.tif,84-41,2,6,12531.0,10000.0
O2023_84_41_1_0124_00164914_7000_5000.tif,84-41,2,4,11100.0,10000.0
O2023_84_41_1_0124_00164914_8000_0.tif,84-41,2,10,35000.0,10000.0
O2023_84_41_1_0124_00164914_8000_1000.tif,84-41,2,8,20000.0,10000.0
O2023_84_41_1_0124_00164914_8000_2000.tif,84-41,2,8,20000.0,10000.0
O2023_84_41_1_0124_00164914_8000_3000.tif,84-41,2,12,32100.0,10000.0
O2023_84_41_1_0124_00164914_8000_4000.tif,84-41,2,12,22700.0,10000.0
O2023_84_41_1_0124_00164914_8000_5000.tif,84-41,2,8,20000.0,10000.0
O2023_84_41_1_0124_00164914_8000_6000.tif,84-41,2,4,8300.0,8300.0
O2023_84_41_1_0124_00164914_8740_1000.tif,84-41,2,8,20000.0,10000.0
O2023_84_41_1_0124_00164914_8740_2000.tif,84-41,2,8,20000.0,10000.0
O2023_84_41_1_0124_00164914_8740_3000.tif,84-41,2,12,32100.0,10000.0
O2023_84_41_1_0124_00164914_8740_4000.tif,84-41,2,12,22700.0,10000.0
O2023_84_41_1_0124_00164914_8740_5000.tif,84-41,2,8,20000.0,10000.0
O2023_84_41_1_0124_00164914_8740_6000.tif,84-41,2,4,8300.0,8300.0
O2023_84_41_1_0124_00164914_9000_0.tif,84-41,2,10,35000.0,10000.0
O2023_84_41_1_0124_00164918_7000_0.tif,84-41,2,5,17842.0,10000.0
O2023_84_41_1_0124_00164918_7000_1000.tif,84-41,2,4,10700.0,10000.0
